"Step","cnn_dr_0.9 - test loss","cnn_dr_0.9 - test loss__MIN","cnn_dr_0.9 - test loss__MAX","cnn_dr_0.8 - test loss","cnn_dr_0.8 - test loss__MIN","cnn_dr_0.8 - test loss__MAX","cnn_dr_0.7 - test loss","cnn_dr_0.7 - test loss__MIN","cnn_dr_0.7 - test loss__MAX","cnn_dr_0.6 - test loss","cnn_dr_0.6 - test loss__MIN","cnn_dr_0.6 - test loss__MAX","cnn_dr_0.5 - test loss","cnn_dr_0.5 - test loss__MIN","cnn_dr_0.5 - test loss__MAX","cnn_dr_0.4 - test loss","cnn_dr_0.4 - test loss__MIN","cnn_dr_0.4 - test loss__MAX","cnn_dr_0.3 - test loss","cnn_dr_0.3 - test loss__MIN","cnn_dr_0.3 - test loss__MAX","cnn_dr_0.2 - test loss","cnn_dr_0.2 - test loss__MIN","cnn_dr_0.2 - test loss__MAX","cnn_dr_0.1 - test loss","cnn_dr_0.1 - test loss__MIN","cnn_dr_0.1 - test loss__MAX"
"54","1.6235640358924865","1.6235640358924865","1.6235640358924865","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9077562016248703","0.9077562016248703","0.9077562016248703","0.8082969230413437","0.8082969230413437","0.8082969230413437","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"55","1.6012373197078704","1.6012373197078704","1.6012373197078704","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9077562016248703","0.9077562016248703","0.9077562016248703","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"56","1.5916465365886687","1.5916465365886687","1.5916465365886687","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9077562016248703","0.9077562016248703","0.9077562016248703","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"57","1.5916465365886687","1.5916465365886687","1.5916465365886687","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9053819942474365","0.9053819942474365","0.9053819942474365","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"58","1.5916465365886687","1.5916465365886687","1.5916465365886687","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9053819942474365","0.9053819942474365","0.9053819942474365","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"59","1.5916465365886687","1.5916465365886687","1.5916465365886687","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9053819942474365","0.9053819942474365","0.9053819942474365","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"60","1.5938538694381714","1.5938538694381714","1.5938538694381714","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.9053819942474365","0.9053819942474365","0.9053819942474365","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"61","1.5938538694381714","1.5938538694381714","1.5938538694381714","1.0958903855085373","1.0958903855085373","1.0958903855085373","0.8930309081077575","0.8930309081077575","0.8930309081077575","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"62","1.5938538694381714","1.5938538694381714","1.5938538694381714","1.0816212117671966","1.0816212117671966","1.0816212117671966","0.8946423882246017","0.8946423882246017","0.8946423882246017","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7624095785617828","0.7624095785617828","0.7624095785617828","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"63","1.5938538694381714","1.5938538694381714","1.5938538694381714","1.0816212117671966","1.0816212117671966","1.0816212117671966","0.8946423882246017","0.8946423882246017","0.8946423882246017","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"64","1.5938538694381714","1.5938538694381714","1.5938538694381714","1.0816212117671966","1.0816212117671966","1.0816212117671966","0.8946423882246017","0.8946423882246017","0.8946423882246017","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"65","1.576048537492752","1.576048537492752","1.576048537492752","1.0662452948093415","1.0662452948093415","1.0662452948093415","0.8946423882246017","0.8946423882246017","0.8946423882246017","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"66","1.576048537492752","1.576048537492752","1.576048537492752","1.0662452948093415","1.0662452948093415","1.0662452948093415","0.8851360785961151","0.8851360785961151","0.8851360785961151","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"67","1.576048537492752","1.576048537492752","1.576048537492752","1.0662452948093415","1.0662452948093415","1.0662452948093415","0.8851360785961151","0.8851360785961151","0.8851360785961151","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"68","1.576048537492752","1.576048537492752","1.576048537492752","1.0769008529186248","1.0769008529186248","1.0769008529186248","0.8851360785961151","0.8851360785961151","0.8851360785961151","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"69","1.576048537492752","1.576048537492752","1.576048537492752","1.0681566840410233","1.0681566840410233","1.0681566840410233","0.8851360785961151","0.8851360785961151","0.8851360785961151","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"70","1.576048537492752","1.576048537492752","1.576048537492752","1.0681566840410233","1.0681566840410233","1.0681566840410233","0.8815389144420623","0.8815389144420623","0.8815389144420623","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"71","1.576048537492752","1.576048537492752","1.576048537492752","1.0681566840410233","1.0681566840410233","1.0681566840410233","0.8815389144420623","0.8815389144420623","0.8815389144420623","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"72","1.5723980057239533","1.5723980057239533","1.5723980057239533","1.0688740730285644","1.0688740730285644","1.0688740730285644","0.8815389144420623","0.8815389144420623","0.8815389144420623","0.8016679811477662","0.8016679811477662","0.8016679811477662","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"73","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0688740730285644","1.0688740730285644","1.0688740730285644","0.8815389144420623","0.8815389144420623","0.8815389144420623","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"74","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0595289075374603","1.0595289075374603","1.0595289075374603","0.8815389144420623","0.8815389144420623","0.8815389144420623","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"75","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0595289075374603","1.0595289075374603","1.0595289075374603","0.871992746591568","0.871992746591568","0.871992746591568","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"76","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0752507627010346","1.0752507627010346","1.0752507627010346","0.871992746591568","0.871992746591568","0.871992746591568","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"77","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0752507627010346","1.0752507627010346","1.0752507627010346","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"78","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.043051740527153","1.043051740527153","1.043051740527153","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"79","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7930901098251343","0.7930901098251343","0.7930901098251343","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"80","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"81","1.5399091041088104","1.5399091041088104","1.5399091041088104","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"82","1.5163638591766357","1.5163638591766357","1.5163638591766357","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8740002006292343","0.8740002006292343","0.8740002006292343","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"83","1.5163638591766357","1.5163638591766357","1.5163638591766357","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8711852115392685","0.8711852115392685","0.8711852115392685","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"84","1.5163638591766357","1.5163638591766357","1.5163638591766357","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8711852115392685","0.8711852115392685","0.8711852115392685","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"85","1.5163638591766357","1.5163638591766357","1.5163638591766357","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8711852115392685","0.8711852115392685","0.8711852115392685","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"86","1.5163638591766357","1.5163638591766357","1.5163638591766357","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8711852115392685","0.8711852115392685","0.8711852115392685","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"87","1.4997063016891479","1.4997063016891479","1.4997063016891479","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"88","1.4997063016891479","1.4997063016891479","1.4997063016891479","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"89","1.4997063016891479","1.4997063016891479","1.4997063016891479","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7521431010961532","0.7521431010961532","0.7521431010961532","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"90","1.4997063016891479","1.4997063016891479","1.4997063016891479","1.0339569133520126","1.0339569133520126","1.0339569133520126","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7833979558944703","0.7833979558944703","0.7833979558944703","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"91","1.5158954381942749","1.5158954381942749","1.5158954381942749","1.0306780219078064","1.0306780219078064","1.0306780219078064","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"92","1.5158954381942749","1.5158954381942749","1.5158954381942749","1.0337268787622451","1.0337268787622451","1.0337268787622451","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"93","1.5158954381942749","1.5158954381942749","1.5158954381942749","1.0337268787622451","1.0337268787622451","1.0337268787622451","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"94","1.493826458454132","1.493826458454132","1.493826458454132","1.0337268787622451","1.0337268787622451","1.0337268787622451","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"95","1.493826458454132","1.493826458454132","1.493826458454132","1.0337268787622451","1.0337268787622451","1.0337268787622451","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"96","1.4690661966800689","1.4690661966800689","1.4690661966800689","1.0337268787622451","1.0337268787622451","1.0337268787622451","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"97","1.4690661966800689","1.4690661966800689","1.4690661966800689","1.0223893624544145","1.0223893624544145","1.0223893624544145","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"98","1.4690661966800689","1.4690661966800689","1.4690661966800689","1.0223893624544145","1.0223893624544145","1.0223893624544145","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"99","1.4690661966800689","1.4690661966800689","1.4690661966800689","1.0229060292243957","1.0229060292243957","1.0229060292243957","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
"100","1.4690661966800689","1.4690661966800689","1.4690661966800689","1.0229060292243957","1.0229060292243957","1.0229060292243957","0.8703603971004487","0.8703603971004487","0.8703603971004487","0.7866749775409698","0.7866749775409698","0.7866749775409698","0.7572290217876434","0.7572290217876434","0.7572290217876434","0.7665326017141342","0.7665326017141342","0.7665326017141342","0.7771239602565765","0.7771239602565765","0.7771239602565765","0.7810281792283058","0.7810281792283058","0.7810281792283058","0.7368387222290039","0.7368387222290039","0.7368387222290039"
