"Step","cnn_dr_0.9 - train loss","cnn_dr_0.9 - train loss__MIN","cnn_dr_0.9 - train loss__MAX","cnn_dr_0.8 - train loss","cnn_dr_0.8 - train loss__MIN","cnn_dr_0.8 - train loss__MAX","cnn_dr_0.7 - train loss","cnn_dr_0.7 - train loss__MIN","cnn_dr_0.7 - train loss__MAX","cnn_dr_0.6 - train loss","cnn_dr_0.6 - train loss__MIN","cnn_dr_0.6 - train loss__MAX","cnn_dr_0.5 - train loss","cnn_dr_0.5 - train loss__MIN","cnn_dr_0.5 - train loss__MAX","cnn_dr_0.4 - train loss","cnn_dr_0.4 - train loss__MIN","cnn_dr_0.4 - train loss__MAX","cnn_dr_0.3 - train loss","cnn_dr_0.3 - train loss__MIN","cnn_dr_0.3 - train loss__MAX","cnn_dr_0.2 - train loss","cnn_dr_0.2 - train loss__MIN","cnn_dr_0.2 - train loss__MAX","cnn_dr_0.1 - train loss","cnn_dr_0.1 - train loss__MIN","cnn_dr_0.1 - train loss__MAX"
"54","1.6833029502630235","1.6833029502630235","1.6833029502630235","1.2680550575256349","1.2680550575256349","1.2680550575256349","1.0095768252015114","1.0095768252015114","1.0095768252015114","0.8125220361351967","0.8125220361351967","0.8125220361351967","0.609691409021616","0.609691409021616","0.609691409021616","0.43280164536088706","0.43280164536088706","0.43280164536088706","0.2843233596533537","0.2843233596533537","0.2843233596533537","0.15271935286931693","0.15271935286931693","0.15271935286931693","0.07185786213260144","0.07185786213260144","0.07185786213260144"
"55","1.6816935190558433","1.6816935190558433","1.6816935190558433","1.2807649609446525","1.2807649609446525","1.2807649609446525","1.0190458081662654","1.0190458081662654","1.0190458081662654","0.7977921916544437","0.7977921916544437","0.7977921916544437","0.6048630031198263","0.6048630031198263","0.6048630031198263","0.43255526561290025","0.43255526561290025","0.43255526561290025","0.2829753374122083","0.2829753374122083","0.2829753374122083","0.1479795751068741","0.1479795751068741","0.1479795751068741","0.06610696699935943","0.06610696699935943","0.06610696699935943"
"56","1.6723431983590127","1.6723431983590127","1.6723431983590127","1.2682190044224262","1.2682190044224262","1.2682190044224262","1.0126569102704526","1.0126569102704526","1.0126569102704526","0.8039312990009785","0.8039312990009785","0.8039312990009785","0.6067354737222195","0.6067354737222195","0.6067354737222195","0.42731488212943075","0.42731488212943075","0.42731488212943075","0.27184402538463476","0.27184402538463476","0.27184402538463476","0.14990566975437106","0.14990566975437106","0.14990566975437106","0.06100729865022004","0.06100729865022004","0.06100729865022004"
"57","1.6754293093085288","1.6754293093085288","1.6754293093085288","1.2733921639621257","1.2733921639621257","1.2733921639621257","1.0073041309416295","1.0073041309416295","1.0073041309416295","0.7990307769179344","0.7990307769179344","0.7990307769179344","0.5970495621860027","0.5970495621860027","0.5970495621860027","0.42908061522990465","0.42908061522990465","0.42908061522990465","0.2717632346786559","0.2717632346786559","0.2717632346786559","0.14533061282709242","0.14533061282709242","0.14533061282709242","0.06228390002157539","0.06228390002157539","0.06228390002157539"
"58","1.6739942395687104","1.6739942395687104","1.6739942395687104","1.2690750394761563","1.2690750394761563","1.2690750394761563","1.0026259489357472","1.0026259489357472","1.0026259489357472","0.8048589161038399","0.8048589161038399","0.8048589161038399","0.59567586325109","0.59567586325109","0.59567586325109","0.42491750918328763","0.42491750918328763","0.42491750918328763","0.27156081546097993","0.27156081546097993","0.27156081546097993","0.14168046578764915","0.14168046578764915","0.14168046578764915","0.06503721254062839","0.06503721254062839","0.06503721254062839"
"59","1.672395144701004","1.672395144701004","1.672395144701004","1.2600275763869286","1.2600275763869286","1.2600275763869286","1.0047687232494353","1.0047687232494353","1.0047687232494353","0.7939035751670599","0.7939035751670599","0.7939035751670599","0.5924470906704664","0.5924470906704664","0.5924470906704664","0.4203428981825709","0.4203428981825709","0.4203428981825709","0.2716522480174899","0.2716522480174899","0.2716522480174899","0.14370504278689622","0.14370504278689622","0.14370504278689622","0.06571911926148459","0.06571911926148459","0.06571911926148459"
"60","1.6714534646272659","1.6714534646272659","1.6714534646272659","1.270450288504362","1.270450288504362","1.270450288504362","0.997624648809433","0.997624648809433","0.997624648809433","0.7904372502863407","0.7904372502863407","0.7904372502863407","0.591825742572546","0.591825742572546","0.591825742572546","0.4226295109465718","0.4226295109465718","0.4226295109465718","0.27681259147822856","0.27681259147822856","0.27681259147822856","0.13486006069928408","0.13486006069928408","0.13486006069928408","0.06060663044219836","0.06060663044219836","0.06060663044219836"
"61","1.669152903854847","1.669152903854847","1.669152903854847","1.2624605169892311","1.2624605169892311","1.2624605169892311","1.0037953072786332","1.0037953072786332","1.0037953072786332","0.792356913536787","0.792356913536787","0.792356913536787","0.5905628756433725","0.5905628756433725","0.5905628756433725","0.4131420186161995","0.4131420186161995","0.4131420186161995","0.2636748083680868","0.2636748083680868","0.2636748083680868","0.13363847356289627","0.13363847356289627","0.13363847356289627","0.06298011298640631","0.06298011298640631","0.06298011298640631"
"62","1.6702187100052834","1.6702187100052834","1.6702187100052834","1.2609115938842297","1.2609115938842297","1.2609115938842297","0.9917666855454444","0.9917666855454444","0.9917666855454444","0.7873184834420681","0.7873184834420681","0.7873184834420681","0.5855899580568075","0.5855899580568075","0.5855899580568075","0.40887451369315386","0.40887451369315386","0.40887451369315386","0.2604303070902824","0.2604303070902824","0.2604303070902824","0.14039390603080393","0.14039390603080393","0.14039390603080393","0.06455695967073552","0.06455695967073552","0.06455695967073552"
"63","1.6664584174752235","1.6664584174752235","1.6664584174752235","1.2591518197953702","1.2591518197953702","1.2591518197953702","0.9932388284802437","0.9932388284802437","0.9932388284802437","0.7895586099475622","0.7895586099475622","0.7895586099475622","0.5884435817599296","0.5884435817599296","0.5884435817599296","0.4078817468881607","0.4078817468881607","0.4078817468881607","0.2560922053642571","0.2560922053642571","0.2560922053642571","0.13852179169189185","0.13852179169189185","0.13852179169189185","0.05761322712758556","0.05761322712758556","0.05761322712758556"
"64","1.6559765738248826","1.6559765738248826","1.6559765738248826","1.254428458660841","1.254428458660841","1.254428458660841","0.9860104098916054","0.9860104098916054","0.9860104098916054","0.7832204049825668","0.7832204049825668","0.7832204049825668","0.5840529064834118","0.5840529064834118","0.5840529064834118","0.40764281410723924","0.40764281410723924","0.40764281410723924","0.2537311072833836","0.2537311072833836","0.2537311072833836","0.13194774666801096","0.13194774666801096","0.13194774666801096","0.0575039220682811","0.0575039220682811","0.0575039220682811"
"65","1.6544508612155915","1.6544508612155915","1.6544508612155915","1.257326211631298","1.257326211631298","1.257326211631298","0.9867587150633335","0.9867587150633335","0.9867587150633335","0.7778113812208176","0.7778113812208176","0.7778113812208176","0.5782189720124006","0.5782189720124006","0.5782189720124006","0.40044447101652625","0.40044447101652625","0.40044447101652625","0.257086610365659","0.257086610365659","0.257086610365659","0.13430904264096172","0.13430904264096172","0.13430904264096172","0.059807094953139316","0.059807094953139316","0.059807094953139316"
"66","1.6505934008955956","1.6505934008955956","1.6505934008955956","1.2498610703647137","1.2498610703647137","1.2498610703647137","0.9886528640985489","0.9886528640985489","0.9886528640985489","0.7760849104821682","0.7760849104821682","0.7760849104821682","0.5809204422682523","0.5809204422682523","0.5809204422682523","0.4029743652045727","0.4029743652045727","0.4029743652045727","0.2553393491730094","0.2553393491730094","0.2553393491730094","0.1301183578837663","0.1301183578837663","0.1301183578837663","0.059645003918558356","0.059645003918558356","0.059645003918558356"
"67","1.648804002404213","1.648804002404213","1.648804002404213","1.2488868325948714","1.2488868325948714","1.2488868325948714","0.9991924780607223","0.9991924780607223","0.9991924780607223","0.7752043312042951","0.7752043312042951","0.7752043312042951","0.5778007724881172","0.5778007724881172","0.5778007724881172","0.39820525635033843","0.39820525635033843","0.39820525635033843","0.24891542617231607","0.24891542617231607","0.24891542617231607","0.1310290945135057","0.1310290945135057","0.1310290945135057","0.05195008104899898","0.05195008104899898","0.05195008104899898"
"68","1.650139864385128","1.650139864385128","1.650139864385128","1.2462590844929218","1.2462590844929218","1.2462590844929218","0.9800475144386291","0.9800475144386291","0.9800475144386291","0.7705613596737385","0.7705613596737385","0.7705613596737385","0.5737341893464327","0.5737341893464327","0.5737341893464327","0.40240982931107283","0.40240982931107283","0.40240982931107283","0.2487530274875462","0.2487530274875462","0.2487530274875462","0.1297838642820716","0.1297838642820716","0.1297838642820716","0.053627181133488196","0.053627181133488196","0.053627181133488196"
"69","1.645117084980011","1.645117084980011","1.645117084980011","1.2469590318202972","1.2469590318202972","1.2469590318202972","0.9896618610620499","0.9896618610620499","0.9896618610620499","0.7765225878357888","0.7765225878357888","0.7765225878357888","0.5624048189073801","0.5624048189073801","0.5624048189073801","0.3943155984580517","0.3943155984580517","0.3943155984580517","0.24168018832802773","0.24168018832802773","0.24168018832802773","0.12756502888165414","0.12756502888165414","0.12756502888165414","0.05590619522146881","0.05590619522146881","0.05590619522146881"
"70","1.6506539696455003","1.6506539696455003","1.6506539696455003","1.2429410174489022","1.2429410174489022","1.2429410174489022","0.9821697556972504","0.9821697556972504","0.9821697556972504","0.7706301230937243","0.7706301230937243","0.7706301230937243","0.567137875109911","0.567137875109911","0.567137875109911","0.38480466227978466","0.38480466227978466","0.38480466227978466","0.2440318427234888","0.2440318427234888","0.2440318427234888","0.12870436963625254","0.12870436963625254","0.12870436963625254","0.05323930173995905","0.05323930173995905","0.05323930173995905"
"71","1.64617621332407","1.64617621332407","1.64617621332407","1.2441141870617867","1.2441141870617867","1.2441141870617867","0.9815764185786248","0.9815764185786248","0.9815764185786248","0.7628656953573227","0.7628656953573227","0.7628656953573227","0.5694147583842277","0.5694147583842277","0.5694147583842277","0.3833864836394787","0.3833864836394787","0.3833864836394787","0.24613622734323143","0.24613622734323143","0.24613622734323143","0.128638332397677","0.128638332397677","0.128638332397677","0.05029354867176153","0.05029354867176153","0.05029354867176153"
"72","1.655546567738056","1.655546567738056","1.655546567738056","1.2402955171465875","1.2402955171465875","1.2402955171465875","0.9798882324993611","0.9798882324993611","0.9798882324993611","0.7597712960839271","0.7597712960839271","0.7597712960839271","0.5702139493077993","0.5702139493077993","0.5702139493077993","0.3854126119613647","0.3854126119613647","0.3854126119613647","0.23988569945096969","0.23988569945096969","0.23988569945096969","0.11939050980843603","0.11939050980843603","0.11939050980843603","0.05093969607492909","0.05093969607492909","0.05093969607492909"
"73","1.6477859807014466","1.6477859807014466","1.6477859807014466","1.240504174977541","1.240504174977541","1.240504174977541","0.9763476169109344","0.9763476169109344","0.9763476169109344","0.7635716883838177","0.7635716883838177","0.7635716883838177","0.5662879192829132","0.5662879192829132","0.5662879192829132","0.3857456717267633","0.3857456717267633","0.3857456717267633","0.23904587516561152","0.23904587516561152","0.23904587516561152","0.11995739789679646","0.11995739789679646","0.11995739789679646","0.05776808365015313","0.05776808365015313","0.05776808365015313"
"74","1.6475947773456574","1.6475947773456574","1.6475947773456574","1.2349287305772305","1.2349287305772305","1.2349287305772305","0.9778710047900677","0.9778710047900677","0.9778710047900677","0.7699471206963062","0.7699471206963062","0.7699471206963062","0.5601340260729194","0.5601340260729194","0.5601340260729194","0.3842762491479516","0.3842762491479516","0.3842762491479516","0.22885566420853137","0.22885566420853137","0.22885566420853137","0.11943867867346852","0.11943867867346852","0.11943867867346852","0.05082294874591753","0.05082294874591753","0.05082294874591753"
"75","1.639341572225094","1.639341572225094","1.639341572225094","1.2373402096331119","1.2373402096331119","1.2373402096331119","0.9727341799438","0.9727341799438","0.9727341799438","0.761538302525878","0.761538302525878","0.761538302525878","0.5591990980505943","0.5591990980505943","0.5591990980505943","0.3827149075269699","0.3827149075269699","0.3827149075269699","0.23906267484650015","0.23906267484650015","0.23906267484650015","0.1227163159660995","0.1227163159660995","0.1227163159660995","0.04754506345721893","0.04754506345721893","0.04754506345721893"
"76","1.6389686957001686","1.6389686957001686","1.6389686957001686","1.2284211829304694","1.2284211829304694","1.2284211829304694","0.9679721142351627","0.9679721142351627","0.9679721142351627","0.7619531831145286","0.7619531831145286","0.7619531831145286","0.55675742469728","0.55675742469728","0.55675742469728","0.38285243071615693","0.38285243071615693","0.38285243071615693","0.23744981285184621","0.23744981285184621","0.23744981285184621","0.12194602526724338","0.12194602526724338","0.12194602526724338","0.050311938127269966","0.050311938127269966","0.050311938127269966"
"77","1.6346996480226517","1.6346996480226517","1.6346996480226517","1.2310601596534252","1.2310601596534252","1.2310601596534252","0.9724589698016644","0.9724589698016644","0.9724589698016644","0.7595103590935469","0.7595103590935469","0.7595103590935469","0.5468209387362003","0.5468209387362003","0.5468209387362003","0.3748756652325392","0.3748756652325392","0.3748756652325392","0.2319805596023798","0.2319805596023798","0.2319805596023798","0.1186475982144475","0.1186475982144475","0.1186475982144475","0.04790019560488872","0.04790019560488872","0.04790019560488872"
"78","1.6374609515070915","1.6374609515070915","1.6374609515070915","1.229257352054119","1.229257352054119","1.229257352054119","0.9651415739953518","0.9651415739953518","0.9651415739953518","0.753084457963705","0.753084457963705","0.753084457963705","0.5497033304721117","0.5497033304721117","0.5497033304721117","0.3811015175282955","0.3811015175282955","0.3811015175282955","0.2302239784412086","0.2302239784412086","0.2302239784412086","0.11766637156251818","0.11766637156251818","0.11766637156251818","0.04870012613362633","0.04870012613362633","0.04870012613362633"
"79","1.6317551976442337","1.6317551976442337","1.6317551976442337","1.2322732159495353","1.2322732159495353","1.2322732159495353","0.9681932160258293","0.9681932160258293","0.9681932160258293","0.7501424646377564","0.7501424646377564","0.7501424646377564","0.5472046841681003","0.5472046841681003","0.5472046841681003","0.37321346092969176","0.37321346092969176","0.37321346092969176","0.23094976196065545","0.23094976196065545","0.23094976196065545","0.11741146817803383","0.11741146817803383","0.11741146817803383","0.05247635666106362","0.05247635666106362","0.05247635666106362"
"80","1.6261863014101983","1.6261863014101983","1.6261863014101983","1.2316439853608607","1.2316439853608607","1.2316439853608607","0.9677426780760289","0.9677426780760289","0.9677426780760289","0.7447817812860013","0.7447817812860013","0.7447817812860013","0.5486353889107705","0.5486353889107705","0.5486353889107705","0.3670480507612228","0.3670480507612228","0.3670480507612228","0.22683693470433355","0.22683693470433355","0.22683693470433355","0.11511685382109135","0.11511685382109135","0.11511685382109135","0.05041762125212699","0.05041762125212699","0.05041762125212699"
"81","1.6275186768174172","1.6275186768174172","1.6275186768174172","1.2213007716834545","1.2213007716834545","1.2213007716834545","0.9671200224757195","0.9671200224757195","0.9671200224757195","0.744694140329957","0.744694140329957","0.744694140329957","0.5423135057091713","0.5423135057091713","0.5423135057091713","0.377988156080246","0.377988156080246","0.377988156080246","0.2276108229905367","0.2276108229905367","0.2276108229905367","0.1094663619948551","0.1094663619948551","0.1094663619948551","0.04519568857271224","0.04519568857271224","0.04519568857271224"
"82","1.6296570020914078","1.6296570020914078","1.6296570020914078","1.2201267316937447","1.2201267316937447","1.2201267316937447","0.9681340563297272","0.9681340563297272","0.9681340563297272","0.7488084561377764","0.7488084561377764","0.7488084561377764","0.547144643291831","0.547144643291831","0.547144643291831","0.37033284936100247","0.37033284936100247","0.37033284936100247","0.22360114365816117","0.22360114365816117","0.22360114365816117","0.10665364781860262","0.10665364781860262","0.10665364781860262","0.04414474562276155","0.04414474562276155","0.04414474562276155"
"83","1.626982180774212","1.626982180774212","1.626982180774212","1.2251834705471993","1.2251834705471993","1.2251834705471993","0.9628498537838459","0.9628498537838459","0.9628498537838459","0.7506738890707493","0.7506738890707493","0.7506738890707493","0.5449418303370476","0.5449418303370476","0.5449418303370476","0.36097527012228964","0.36097527012228964","0.36097527012228964","0.22706794576719402","0.22706794576719402","0.22706794576719402","0.11163299232721328","0.11163299232721328","0.11163299232721328","0.04872640240879264","0.04872640240879264","0.04872640240879264"
"84","1.6240757235884666","1.6240757235884666","1.6240757235884666","1.2117159175872803","1.2117159175872803","1.2117159175872803","0.9595215290784835","0.9595215290784835","0.9595215290784835","0.7446585780382157","0.7446585780382157","0.7446585780382157","0.5440682160109281","0.5440682160109281","0.5440682160109281","0.37271534111350774","0.37271534111350774","0.37271534111350774","0.22538455463945867","0.22538455463945867","0.22538455463945867","0.10991223286604508","0.10991223286604508","0.10991223286604508","0.04809501456504222","0.04809501456504222","0.04809501456504222"
"85","1.6224503755569457","1.6224503755569457","1.6224503755569457","1.219024462401867","1.219024462401867","1.219024462401867","0.9634628376364708","0.9634628376364708","0.9634628376364708","0.7367496027052403","0.7367496027052403","0.7367496027052403","0.5414523473381996","0.5414523473381996","0.5414523473381996","0.3627634041756391","0.3627634041756391","0.3627634041756391","0.22341954560950397","0.22341954560950397","0.22341954560950397","0.11107020237483084","0.11107020237483084","0.11107020237483084","0.050193022363237104","0.050193022363237104","0.050193022363237104"
"86","1.6254582676291465","1.6254582676291465","1.6254582676291465","1.2077134889364243","1.2077134889364243","1.2077134889364243","0.9549693641066551","0.9549693641066551","0.9549693641066551","0.7441783803701401","0.7441783803701401","0.7441783803701401","0.5352853123843669","0.5352853123843669","0.5352853123843669","0.36417583253234626","0.36417583253234626","0.36417583253234626","0.2172969362512231","0.2172969362512231","0.2172969362512231","0.11231845860369503","0.11231845860369503","0.11231845860369503","0.04687871282105334","0.04687871282105334","0.04687871282105334"
"87","1.6183054745197296","1.6183054745197296","1.6183054745197296","1.2178226904571057","1.2178226904571057","1.2178226904571057","0.959955200701952","0.959955200701952","0.959955200701952","0.7360494688898325","0.7360494688898325","0.7360494688898325","0.5430244461447","0.5430244461447","0.5430244461447","0.35606211006641386","0.35606211006641386","0.35606211006641386","0.22362048460170628","0.22362048460170628","0.22362048460170628","0.10771483884193003","0.10771483884193003","0.10771483884193003","0.04127345041721128","0.04127345041721128","0.04127345041721128"
"88","1.615822748541832","1.615822748541832","1.615822748541832","1.2130190573632718","1.2130190573632718","1.2130190573632718","0.9470790515840054","0.9470790515840054","0.9470790515840054","0.7406302271038294","0.7406302271038294","0.7406302271038294","0.5316978684812784","0.5316978684812784","0.5316978684812784","0.3567418414354324","0.3567418414354324","0.3567418414354324","0.21696983762085437","0.21696983762085437","0.21696983762085437","0.11177246805280447","0.11177246805280447","0.11177246805280447","0.04216363294661278","0.04216363294661278","0.04216363294661278"
"89","1.6199841451644899","1.6199841451644899","1.6199841451644899","1.210131308734417","1.210131308734417","1.210131308734417","0.9618642710149288","0.9618642710149288","0.9618642710149288","0.743141191676259","0.743141191676259","0.743141191676259","0.525393291413784","0.525393291413784","0.525393291413784","0.35622270315885546","0.35622270315885546","0.35622270315885546","0.21629610758274795","0.21629610758274795","0.21629610758274795","0.11227001868654042","0.11227001868654042","0.11227001868654042","0.043515269389608875","0.043515269389608875","0.043515269389608875"
"90","1.6188054722547531","1.6188054722547531","1.6188054722547531","1.206341396421194","1.206341396421194","1.206341396421194","0.9564052484929562","0.9564052484929562","0.9564052484929562","0.7343017243593931","0.7343017243593931","0.7343017243593931","0.5351944830268621","0.5351944830268621","0.5351944830268621","0.3511333841085434","0.3511333841085434","0.3511333841085434","0.21344355357810854","0.21344355357810854","0.21344355357810854","0.10405841565225274","0.10405841565225274","0.10405841565225274","0.043780862287967466","0.043780862287967466","0.043780862287967466"
"91","1.6211939361691474","1.6211939361691474","1.6211939361691474","1.2042350694537163","1.2042350694537163","1.2042350694537163","0.950651565939188","0.950651565939188","0.950651565939188","0.7353739821910859","0.7353739821910859","0.7353739821910859","0.5326135755330325","0.5326135755330325","0.5326135755330325","0.35668316956609486","0.35668316956609486","0.35668316956609486","0.2169737025909126","0.2169737025909126","0.2169737025909126","0.10679151765536517","0.10679151765536517","0.10679151765536517","0.04406756109092384","0.04406756109092384","0.04406756109092384"
"92","1.6102394258975983","1.6102394258975983","1.6102394258975983","1.2049324898421765","1.2049324898421765","1.2049324898421765","0.9461885121464729","0.9461885121464729","0.9461885121464729","0.7299243834614754","0.7299243834614754","0.7299243834614754","0.534912189990282","0.534912189990282","0.534912189990282","0.35161985162645576","0.35161985162645576","0.35161985162645576","0.20861202927306294","0.20861202927306294","0.20861202927306294","0.1029347679996863","0.1029347679996863","0.1029347679996863","0.042015769839053974","0.042015769839053974","0.042015769839053974"
"93","1.60741520434618","1.60741520434618","1.60741520434618","1.2118603025376797","1.2118603025376797","1.2118603025376797","0.9521236081421375","0.9521236081421375","0.9521236081421375","0.729777392745018","0.729777392745018","0.729777392745018","0.5237030929327011","0.5237030929327011","0.5237030929327011","0.34743010230362414","0.34743010230362414","0.34743010230362414","0.20819556148722768","0.20819556148722768","0.20819556148722768","0.10005219430197031","0.10005219430197031","0.10005219430197031","0.04769067790941335","0.04769067790941335","0.04769067790941335"
"94","1.6098043096065522","1.6098043096065522","1.6098043096065522","1.2145392791926861","1.2145392791926861","1.2145392791926861","0.9471072383224964","0.9471072383224964","0.9471072383224964","0.7340949243307113","0.7340949243307113","0.7340949243307113","0.5313757475465536","0.5313757475465536","0.5313757475465536","0.34696937568485736","0.34696937568485736","0.34696937568485736","0.21455581258051099","0.21455581258051099","0.21455581258051099","0.10161781904287637","0.10161781904287637","0.10161781904287637","0.0411972400394734","0.0411972400394734","0.0411972400394734"
"95","1.6081458953022958","1.6081458953022958","1.6081458953022958","1.210864581167698","1.210864581167698","1.210864581167698","0.9494830147922039","0.9494830147922039","0.9494830147922039","0.726412463709712","0.726412463709712","0.726412463709712","0.5308948583900929","0.5308948583900929","0.5308948583900929","0.3521648962795734","0.3521648962795734","0.3521648962795734","0.20998915510252117","0.20998915510252117","0.20998915510252117","0.10613238553516567","0.10613238553516567","0.10613238553516567","0.04448096902866382","0.04448096902866382","0.04448096902866382"
"96","1.6121784460544586","1.6121784460544586","1.6121784460544586","1.2066243912279606","1.2066243912279606","1.2066243912279606","0.9400063246488571","0.9400063246488571","0.9400063246488571","0.7237377837300301","0.7237377837300301","0.7237377837300301","0.520255701765418","0.520255701765418","0.520255701765418","0.34471269145607947","0.34471269145607947","0.34471269145607947","0.20623897131532432","0.20623897131532432","0.20623897131532432","0.10062607411760836","0.10062607411760836","0.10062607411760836","0.04513095950882416","0.04513095950882416","0.04513095950882416"
"97","1.6126410788297654","1.6126410788297654","1.6126410788297654","1.2035357843339443","1.2035357843339443","1.2035357843339443","0.9425767582654953","0.9425767582654953","0.9425767582654953","0.7247646675258875","0.7247646675258875","0.7247646675258875","0.5313157141953707","0.5313157141953707","0.5313157141953707","0.34553458224982025","0.34553458224982025","0.34553458224982025","0.20650856437161566","0.20650856437161566","0.20650856437161566","0.09923421101644635","0.09923421101644635","0.09923421101644635","0.048189014214440246","0.048189014214440246","0.048189014214440246"
"98","1.6055551940202712","1.6055551940202712","1.6055551940202712","1.1962771497666835","1.1962771497666835","1.1962771497666835","0.9414173904061317","0.9414173904061317","0.9414173904061317","0.726960749104619","0.726960749104619","0.726960749104619","0.5223396443575621","0.5223396443575621","0.5223396443575621","0.35222526345402","0.35222526345402","0.35222526345402","0.20933659248054026","0.20933659248054026","0.20933659248054026","0.10258049221010879","0.10258049221010879","0.10258049221010879","0.041094020443269985","0.041094020443269985","0.041094020443269985"
"99","1.5987521183490754","1.5987521183490754","1.5987521183490754","1.1971062211692334","1.1971062211692334","1.1971062211692334","0.9380140909552575","0.9380140909552575","0.9380140909552575","0.7356302966922521","0.7356302966922521","0.7356302966922521","0.5220827466249466","0.5220827466249466","0.5220827466249466","0.3466452787071466","0.3466452787071466","0.3466452787071466","0.2024638395756483","0.2024638395756483","0.2024638395756483","0.09669377216603607","0.09669377216603607","0.09669377216603607","0.039113030886510386","0.039113030886510386","0.039113030886510386"
"100","1.6101841905713081","1.6101841905713081","1.6101841905713081","1.1973226523399354","1.1973226523399354","1.1973226523399354","0.9391853512823581","0.9391853512823581","0.9391853512823581","0.7173048210144043","0.7173048210144043","0.7173048210144043","0.5176212136819959","0.5176212136819959","0.5176212136819959","0.33631598960608244","0.33631598960608244","0.33631598960608244","0.19918733138591052","0.19918733138591052","0.19918733138591052","0.09719809951260686","0.09719809951260686","0.09719809951260686","0.03964414536487311","0.03964414536487311","0.03964414536487311"
